Number	BioSampleName	ServiceId	ServiceName	ServiceEName	SampleInfo_TotalLength	SampleInfo_NumRecords	SampleInfo_Context	SampleInfo_DNABarcodeName	RunDetails_WellSampleName	RunDetails_BioSampleUniqueId	RunDetails_InstrumentId	RunDetails_InstrumentName	RunDetails_WellUniqueId	RunDetails_TimeStampedName	RunDetails_RunName	RunDetails_CreatedBy	RunDetails_WhenCreated	RunDetails_WhenStarted	WellInfo_Name	WellInfo_WellName	WellInfo_Application	WellInfo_Concentration	WellInfo_OnPlateLoadingConcentration	WellInfo_InsertSize	WellInfo_IsoSeq	WellInfo_IsCCS	WellInfo_SampleReuseEnabled	WellInfo_StageHotstartEnabled	WellInfo_SizeSelectionEnabled	WellInfo_UseCount	WellInfo_DNAControlComplex	CellStat_ZMWs_input	CellStat_ZMWs_pass_filters	CellStat_ZMWs_fail_filters	CellStat_ZMWs_shortcut_filters	CellStat_ZMWs_with_tandem_repeats	CellStat_Below_SNR_threshold	CellStat_Median_length_filter	CellStat_Lacking_full_passes	CellStat_Heteroduplex_insertions	CellStat_Coverage_drops	CellStat_Insufficient_draft_cov	CellStat_Draft_too_different	CellStat_Draft_generation_error	CellStat_Draft_above_--max-length	CellStat_Draft_below_--min-length	CellStat_Reads_failed_polishing	CellStat_Empty_coverage_windows	CellStat_CCS_did_not_converge	CellStat_CCS_adapter_concatenation	CellStat_CCS_adapter_palindrome	CellStat_CCS_adapter_residue	CellStat_CCS_below_minimum_RQ	CellStat_Unknown_error	CellStat_ZMWs_missing_adapters	BAMPath	BamFileUniqueId	WellInfo_LibraryType	CellStat_ZMW_with_full-length_subread	CellStat_ZMW_with_control_failure	CellStat_ZMW_with_control_success	CellStat_HiFi_Reads	CellStat_HiFi_Yield_(bp)	CellStat_HiFi_Read_Length_(mean,_bp)	CellStat_HiFi_Read_Length_(median,_bp)	CellStat_HiFi_Read_Length_N50_(bp)	CellStat_HiFi_Read_Quality_(median)	CellStat_HiFi_Number_of_Passes_(mean)	CellStat_<Q20_Reads	CellStat_<Q20_Yield_(bp)	CellStat_<Q20_Read_Length_(mean,_bp)	CellStat_<Q20_Read_Length_(median,_bp)	CellStat_<Q20_Read_Quality_(median)	CellStat_>=Q30_Reads	CellStat_>=Q30_Yield_(bp)	CellStat_>=Q30_Read_Length_(mean,_bp)	CellStat_>=Q30_Read_Length_(median,_bp)	CellStat_>=Q30_Read_Quality_(median)	CellStat_Base_quality_>=Q30_(bp)	RunDetails_WhenCompleted	CellStat_Inputs	CellStat_Passed	CellStat_Failed	CellStat_Tandem_repeats	CellStat_Shortcut_filters	CellStat_Missing_adapters	XMLFilePath	Sample ID	RunDetails_WellSampleName_tmp
493	2017-125-P	E-202407-21098	20240704_서울시립대학교_김승일_de novo_1	20240704_uos_KSI_de novo_1	105,069,515,444	7,579,142	m84210_240820_133634_s1	bc2046--bc2046	2017-125-P-Cell3 (2017-125-P)	8a0aab4d-3a82-4aa2-9f7a-efca563597f3	84210	Revio02-84210	0f05fcb1-bdfb-448b-bb99-f956ec3336b9	r84210_20240820_093010	2-20240820-13kb-8cell_Revio	admin	2024-08-20 08:37:25.833000+00:00	2024-08-20T09:30:46.8094339Z	2017-125-P	C01	otherWGS	0	225	19089	false	true	false	false	false	0	Revio sequencing control	18,030,275	7,899,837 (43.81%)	10,130,438 (56.19%)	0 (0.000%)	56,265 (0.555%)	227,576 (2.246%)	875,447 (8.642%)	6,539,778 (64.56%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1 (0.000%)	0 (0.000%)	0 (0.000%)	3,297 (0.033%)	9,040 (0.089%)	0 (0.000%)	2 (0.000%)	14 (0.000%)	40 (0.000%)	0 (0.000%)	0 (0.000%)	319,694 (4.047%)	/dlst/tmp-Revio/r84210_20240820_093010/1_C01/hifi_reads/m84210_240820_133634_s1.hifi_reads.bc2046.bam	cfc19f03-0046-4e4d-aa1f-af45ed358e2f		2,474,017 (24.42%)	1,040 (0.010%)	185 (0.002%)	7,601,053	105,599,001,189	13,892	13,939	13,939	37	12	298,784	4,388,089,447	14,686	14,665	17	5,917,764	78,205,236,403	13,215	13,313	40	99,403,303,280 (94.1%)								/dlst/tmp-Revio/r84210_20240820_093010/1_C01/pb_formats/m84210_240820_133634_s1.hifi_reads.bc2046.consensusreadset.xml	galdieria-phlegrea-629S	2017-125-P
494	2017-130-H	E-202407-21098	20240704_서울시립대학교_김승일_de novo_1	20240704_uos_KSI_de novo_1	75,537,666,424	4,731,288	m84210_240821_212915_s4	bc2053--bc2053	2017-130-H-Cell6 (2017-130-H)	37a4ca3e-6c85-4b59-bbfc-ff1f42c747bc	84210	Revio02-84210	8418ff69-987d-4354-899f-dfdf7fa54d99	r84210_20240820_093010	2-20240820-13kb-8cell_Revio	admin	2024-08-20 08:37:25.833000+00:00	2024-08-20T09:30:46.8094339Z	2017-130-H	B01	otherWGS	0	225	18925	false	true	false	false	false	0	Revio sequencing control	16,670,753	4,944,716 (29.66%)	11,726,037 (70.34%)	0 (0.000%)	32,068 (0.273%)	271,876 (2.319%)	1,570,657 (13.39%)	7,902,162 (67.39%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	3,353 (0.029%)	6,707 (0.057%)	0 (0.000%)	0 (0.000%)	15 (0.000%)	17 (0.000%)	0 (0.000%)	0 (0.000%)	678,100 (13.71%)	/dlst/tmp-Revio/r84210_20240820_093010/2_B01/hifi_reads/m84210_240821_212915_s4.hifi_reads.bc2053.bam	c88fafc6-c4e2-4233-872d-364307c84108		1,969,198 (16.79%)	1,773 (0.015%)	277 (0.002%)	4,757,588	76,084,922,114	15,992	15,049	15,049	35	8	187,128	3,035,841,120	16,223	15,297	17	3,447,466	53,779,923,989	15,599	14,721	37	70,914,781,087 (93.2%)								/dlst/tmp-Revio/r84210_20240820_093010/2_B01/pb_formats/m84210_240821_212915_s4.hifi_reads.bc2053.consensusreadset.xml	galdieria-phlegrea-629S	2017-130-H
495	2319	E-202407-21153	20240725_국립산림과학원_박응준_de novo_1	20240725_NIFOS_PEJ_de novo_1	534,483,315	62,404	m84210_240820_093751_s3	bc2051--bc2051	PEJ 3ea pool-Cell1 (2319)	f4235b5a-8ce0-4135-a28a-9503f8762501	84210	Revio02-84210	75f3ef11-5ce7-4d10-a382-bdd29d39127f	r84210_20240820_093010	2-20240820-13kb-8cell_Revio	admin	2024-08-20 08:37:25.833000+00:00	2024-08-20T09:30:46.8094339Z	PEJ 3ea pool	A01	otherWGS	0	225	13468	false	true	false	false	false	0	Revio sequencing control	6,895,993	3,891,035 (56.43%)	3,004,958 (43.58%)	0 (0.000%)	25,637 (0.853%)	52,961 (1.762%)	493,638 (16.43%)	1,787,627 (59.49%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1,032 (0.034%)	2,060 (0.069%)	0 (0.000%)	1 (0.000%)	6 (0.000%)	21 (0.001%)	0 (0.000%)	0 (0.000%)	69,957 (1.798%)	/dlst/tmp-Revio/r84210_20240820_093010/1_A01/hifi_reads/m84210_240820_093751_s3.hifi_reads.bc2051.bam	87ff52da-3797-4f47-82c8-9f0d531f1c85		665,911 (22.16%)	1,412 (0.047%)	287 (0.010%)	3,821,076	26,438,917,532	6,919	5,908	5,908	49	24	69,959	501,275,658	7,165	6,030	17	3,415,499	23,181,165,671	6,787	5,823	51	25,759,684,024 (97.4%)								/dlst/tmp-Revio/r84210_20240820_093010/1_A01/pb_formats/m84210_240820_093751_s3.hifi_reads.bc2051.consensusreadset.xml	2319	PEJ 3ea pool
496	2017-133-C	E-202407-21098	20240704_서울시립대학교_김승일_de novo_1	20240704_uos_KSI_de novo_1	116,196,614,151	7,433,605	m84210_240822_012813_s2	bc2055--bc2055	2017-133-C-Cell8 (2017-133-C)	b624ee0c-0b22-4fca-a825-29163994e275	84210	Revio02-84210	56b36cbd-13ae-4efc-995f-7a2be65ba971	r84210_20240820_093010	2-20240820-13kb-8cell_Revio	admin	2024-08-20 08:37:25.833000+00:00	2024-08-20T09:30:46.8094339Z	2017-133-C	D01	otherWGS	0	225	21763	false	true	false	false	false	0	Revio sequencing control	18,326,089	7,730,092 (42.18%)	10,595,997 (57.82%)	0 (0.000%)	48,023 (0.453%)	212,941 (2.010%)	782,285 (7.383%)	6,995,007 (66.02%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	2,910 (0.027%)	7,821 (0.074%)	0 (0.000%)	2 (0.000%)	30 (0.000%)	71 (0.001%)	0 (0.000%)	0 (0.000%)	190,581 (2.465%)	/dlst/tmp-Revio/r84210_20240820_093010/2_D01/hifi_reads/m84210_240822_012813_s2.hifi_reads.bc2055.bam	6e6571ef-2a68-47b8-a678-10b331e3f051		2,593,404 (24.48%)	1,344 (0.013%)	179 (0.002%)	7,451,741	116,709,432,055	15,662	15,844	15,844	36	12	278,351	4,722,250,665	16,965	17,069	17	5,560,477	80,439,143,979	14,466	14,695	39	109,130,094,052 (93.5%)								/dlst/tmp-Revio/r84210_20240820_093010/2_D01/pb_formats/m84210_240822_012813_s2.hifi_reads.bc2055.consensusreadset.xml	galdieria-phlegrea-629S	2017-133-C
497	2321	E-202407-21153	20240725_국립산림과학원_박응준_de novo_1	20240725_NIFOS_PEJ_de novo_1	25,703,107,315	3,747,818	m84210_240820_093751_s3	bc2050--bc2050	PEJ 3ea pool-Cell1 (2321)	c9ca8c40-aa92-49c8-b89e-be1d0607cd93	84210	Revio02-84210	75f3ef11-5ce7-4d10-a382-bdd29d39127f	r84210_20240820_093010	2-20240820-13kb-8cell_Revio	admin	2024-08-20 08:37:25.833000+00:00	2024-08-20T09:30:46.8094339Z	PEJ 3ea pool	A01	otherWGS	0	225	13468	false	true	false	false	false	0	Revio sequencing control	6,895,993	3,891,035 (56.43%)	3,004,958 (43.58%)	0 (0.000%)	25,637 (0.853%)	52,961 (1.762%)	493,638 (16.43%)	1,787,627 (59.49%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1,032 (0.034%)	2,060 (0.069%)	0 (0.000%)	1 (0.000%)	6 (0.000%)	21 (0.001%)	0 (0.000%)	0 (0.000%)	69,957 (1.798%)	/dlst/tmp-Revio/r84210_20240820_093010/1_A01/hifi_reads/m84210_240820_093751_s3.hifi_reads.bc2050.bam	5555844f-359e-44f2-ac75-26b1024ad219		665,911 (22.16%)	1,412 (0.047%)	287 (0.010%)	3,821,076	26,438,917,532	6,919	5,908	5,908	49	24	69,959	501,275,658	7,165	6,030	17	3,415,499	23,181,165,671	6,787	5,823	51	25,759,684,024 (97.4%)								/dlst/tmp-Revio/r84210_20240820_093010/1_A01/pb_formats/m84210_240820_093751_s3.hifi_reads.bc2050.consensusreadset.xml	2321	PEJ 3ea pool
498	galdieria-yellowstopnensis-108-79-11E	E-202407-21140	20240719_성균관대학교_윤환수2_de novo_1(이용성)	20240719_skku_YoonHwan Su_de novo_1	21,354,990,993	1,342,562	m84210_240820_113714_s4	bc2014--bc2014	skku_YoonHwan Su 4ea pool-Cell2 (galdieria-yellowstopnensis-108-79-11E)	23dac414-1084-4c74-8218-4fcfbed26fb0	84210	Revio02-84210	cc1e5726-d326-449e-8e91-79bd05e2ea7f	r84210_20240820_093010	2-20240820-13kb-8cell_Revio	admin	2024-08-20 08:37:25.833000+00:00	2024-08-20T09:30:46.8094339Z	skku_YoonHwan Su 4ea pool	B01	otherWGS	0	225	20146	false	true	false	false	false	0	Revio sequencing control	16,653,976	4,620,374 (27.74%)	12,033,602 (72.26%)	0 (0.000%)	33,647 (0.280%)	249,738 (2.075%)	1,472,153 (12.23%)	8,289,890 (68.89%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1 (0.000%)	0 (0.000%)	0 (0.000%)	4,738 (0.039%)	7,933 (0.066%)	0 (0.000%)	2 (0.000%)	3 (0.000%)	151 (0.001%)	0 (0.000%)	0 (0.000%)	221,706 (4.798%)	/dlst/tmp-Revio/r84210_20240820_093010/1_B01/hifi_reads/m84210_240820_113714_s4.hifi_reads.bc2014.bam	5017c096-c910-4064-9ba8-054aee1bd50f		2,007,294 (16.68%)	1,464 (0.012%)	234 (0.002%)	4,395,761	68,804,424,490	15,652	14,592	14,592	35	8	224,613	3,575,193,503	15,917	14,861	17	3,169,628	48,004,078,440	15,145	14,183	38	64,056,443,778 (93.1%)								/dlst/tmp-Revio/r84210_20240820_093010/1_B01/pb_formats/m84210_240820_113714_s4.hifi_reads.bc2014.consensusreadset.xml	galdieria-yellowstopnensis-108-79-11E	skku_YoonHwan Su 4ea pool
499	galdieria-Javaensis-074W	E-202407-21140	20240719_성균관대학교_윤환수2_de novo_1(이용성)	20240719_skku_YoonHwan Su_de novo_1	17,453,914,133	1,131,077	m84210_240820_113714_s4	bc2013--bc2013	skku_YoonHwan Su 4ea pool-Cell2 (galdieria-Javaensis-074W)	c3015ed6-ed5d-4790-a794-36314def0a7e	84210	Revio02-84210	cc1e5726-d326-449e-8e91-79bd05e2ea7f	r84210_20240820_093010	2-20240820-13kb-8cell_Revio	admin	2024-08-20 08:37:25.833000+00:00	2024-08-20T09:30:46.8094339Z	skku_YoonHwan Su 4ea pool	B01	otherWGS	0	225	20146	false	true	false	false	false	0	Revio sequencing control	16,653,976	4,620,374 (27.74%)	12,033,602 (72.26%)	0 (0.000%)	33,647 (0.280%)	249,738 (2.075%)	1,472,153 (12.23%)	8,289,890 (68.89%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1 (0.000%)	0 (0.000%)	0 (0.000%)	4,738 (0.039%)	7,933 (0.066%)	0 (0.000%)	2 (0.000%)	3 (0.000%)	151 (0.001%)	0 (0.000%)	0 (0.000%)	221,706 (4.798%)	/dlst/tmp-Revio/r84210_20240820_093010/1_B01/hifi_reads/m84210_240820_113714_s4.hifi_reads.bc2013.bam	b8983505-0849-4b92-84a5-20246f03f6cf		2,007,294 (16.68%)	1,464 (0.012%)	234 (0.002%)	4,395,761	68,804,424,490	15,652	14,592	14,592	35	8	224,613	3,575,193,503	15,917	14,861	17	3,169,628	48,004,078,440	15,145	14,183	38	64,056,443,778 (93.1%)								/dlst/tmp-Revio/r84210_20240820_093010/1_B01/pb_formats/m84210_240820_113714_s4.hifi_reads.bc2013.consensusreadset.xml	galdieria-Javaensis-074W	skku_YoonHwan Su 4ea pool
500	2320	E-202407-21153	20240725_국립산림과학원_박응준_de novo_1	20240725_NIFOS_PEJ_de novo_1	41,911,465	5,119	m84210_240820_093751_s3	bc2049--bc2049	PEJ 3ea pool-Cell1 (2320)	79a6994b-1d8c-43a1-8ec5-f295d71a8a6a	84210	Revio02-84210	75f3ef11-5ce7-4d10-a382-bdd29d39127f	r84210_20240820_093010	2-20240820-13kb-8cell_Revio	admin	2024-08-20 08:37:25.833000+00:00	2024-08-20T09:30:46.8094339Z	PEJ 3ea pool	A01	otherWGS	0	225	13468	false	true	false	false	false	0	Revio sequencing control	6,895,993	3,891,035 (56.43%)	3,004,958 (43.58%)	0 (0.000%)	25,637 (0.853%)	52,961 (1.762%)	493,638 (16.43%)	1,787,627 (59.49%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1,032 (0.034%)	2,060 (0.069%)	0 (0.000%)	1 (0.000%)	6 (0.000%)	21 (0.001%)	0 (0.000%)	0 (0.000%)	69,957 (1.798%)	/dlst/tmp-Revio/r84210_20240820_093010/1_A01/hifi_reads/m84210_240820_093751_s3.hifi_reads.bc2049.bam	2c0b03cf-3196-4a8f-8c69-eac110a7bb47		665,911 (22.16%)	1,412 (0.047%)	287 (0.010%)	3,821,076	26,438,917,532	6,919	5,908	5,908	49	24	69,959	501,275,658	7,165	6,030	17	3,415,499	23,181,165,671	6,787	5,823	51	25,759,684,024 (97.4%)								/dlst/tmp-Revio/r84210_20240820_093010/1_A01/pb_formats/m84210_240820_093751_s3.hifi_reads.bc2049.consensusreadset.xml	2320	PEJ 3ea pool
501	2017-128-C	E-202407-21098	20240704_서울시립대학교_김승일_de novo_1	20240704_uos_KSI_de novo_1	91,204,233,392	5,171,467	m84210_240821_192949_s3	bc2048--bc2048	2017-128-C-Cell5 (2017-128-C)	b389a131-7f25-4820-a682-3a3699ea0250	84210	Revio02-84210	67501bc4-9601-4f00-b191-2f12a034173f	r84210_20240820_093010	2-20240820-13kb-8cell_Revio	admin	2024-08-20 08:37:25.833000+00:00	2024-08-20T09:30:46.8094339Z	2017-128-C	A01	otherWGS	0	225	22200	false	true	false	false	false	0	Revio sequencing control	17,896,014	5,420,355 (30.29%)	12,475,659 (69.71%)	0 (0.000%)	36,455 (0.292%)	296,311 (2.375%)	1,339,953 (10.74%)	8,576,771 (68.75%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	3,347 (0.027%)	7,642 (0.061%)	0 (0.000%)	0 (0.000%)	13 (0.000%)	42 (0.000%)	0 (0.000%)	0 (0.000%)	365,989 (6.752%)	/dlst/tmp-Revio/r84210_20240820_093010/2_A01/hifi_reads/m84210_240821_192949_s3.hifi_reads.bc2048.bam	b3ea8cda-84ff-4367-ae30-0bcdbbb15a4d		2,249,719 (18.03%)	1,590 (0.013%)	271 (0.002%)	5,197,121	91,803,444,152	17,664	16,522	16,522	34	8	223,234	4,039,669,700	18,096	17,008	17	3,666,555	62,034,161,562	16,918	15,929	37	85,343,179,595 (93.0%)								/dlst/tmp-Revio/r84210_20240820_093010/2_A01/pb_formats/m84210_240821_192949_s3.hifi_reads.bc2048.consensusreadset.xml	galdieria-phlegrea-629S	2017-128-C
502	U.d DNA	E-202407-21162	20240726_충남대학교_심동환_de novo_1	20240726_CNNU_SDW_de novo_1	99,171,555,342	5,973,697	m84065_240820_113639_s2	bc2034--bc2034	U.d DNA-Cell2 (U.d DNA)	57b65bbc-4a88-4b09-9ad1-d2803be556fc	84065	Revio01-84065	94ed9dbf-fac6-4a98-a6ec-9f72f00eb55c	r84065_20240820_092917	1-20240820-19kb-5cell_Revio	admin	2024-08-20 08:38:45.314000+00:00	2024-08-20T09:30:03.0129695Z	U.d DNA	A01	otherWGS	0	225	19182	false	true	false	false	false	0	Revio sequencing control	17,678,840	6,215,906 (35.16%)	11,462,934 (64.84%)	0 (0.000%)	89,082 (0.777%)	291,053 (2.539%)	975,167 (8.507%)	7,584,709 (66.17%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	4,237 (0.037%)	6,277 (0.055%)	0 (0.000%)	4 (0.000%)	21 (0.000%)	54 (0.000%)	0 (0.000%)	0 (0.000%)	246,973 (3.973%)	/dlst/tmp-Revio/r84065_20240820_092917/2_A01/hifi_reads/m84065_240820_113639_s2.hifi_reads.bc2034.bam	3d594b70-3693-4288-b290-512bfeb7cfdb		2,599,558 (22.68%)	1,589 (0.014%)	264 (0.002%)	5,991,204	99,645,301,989	16,631	15,797	15,797	34	8	224,702	3,807,457,406	16,944	16,124	17	4,248,466	68,276,432,359	16,070	15,296	37	92,985,103,562 (93.3%)								/dlst/tmp-Revio/r84065_20240820_092917/2_A01/pb_formats/m84065_240820_113639_s2.hifi_reads.bc2034.consensusreadset.xml	Botry DNA pooling	U.d DNA
503	2017-121-P	E-202407-21098	20240704_서울시립대학교_김승일_de novo_1	20240704_uos_KSI_de novo_1	97,943,740,752	5,442,038	m84065_240820_133554_s3	bc2042--bc2042	2017-121-P-Cell3 (2017-121-P)	ed4aaebd-27bb-4c62-84ee-08ce2868d11a	84065	Revio01-84065	d8a60b52-6161-43fd-8612-f47b9cff1290	r84065_20240820_092917	1-20240820-19kb-5cell_Revio	admin	2024-08-20 08:38:45.314000+00:00	2024-08-20T09:30:03.0129695Z	2017-121-P	B01	otherWGS	0	225	21481	false	true	false	false	false	0	Revio sequencing control	17,773,996	5,707,478 (32.11%)	12,066,518 (67.89%)	0 (0.000%)	31,074 (0.258%)	338,101 (2.802%)	1,287,958 (10.67%)	7,946,183 (65.85%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	2,776 (0.023%)	6,558 (0.054%)	0 (0.000%)	5 (0.000%)	18 (0.000%)	87 (0.001%)	0 (0.000%)	0 (0.000%)	310,664 (5.443%)	/dlst/tmp-Revio/r84065_20240820_092917/2_B01/hifi_reads/m84065_240820_133554_s3.hifi_reads.bc2042.bam	a01b8383-3eeb-45bc-a4e3-64aaf29950f2		2,483,120 (20.58%)	1,489 (0.012%)	222 (0.002%)	5,475,510	98,696,060,946	18,024	17,130	17,130	34	8	231,968	4,281,155,628	18,455	17,614	17	3,771,301	65,131,965,294	17,270	16,480	37	90,999,449,805 (92.2%)								/dlst/tmp-Revio/r84065_20240820_092917/2_B01/pb_formats/m84065_240820_133554_s3.hifi_reads.bc2042.consensusreadset.xml	Botry DNA pooling	2017-121-P
504	2017-124-s	E-202407-21098	20240704_서울시립대학교_김승일_de novo_1	20240704_uos_KSI_de novo_1	103,620,151,309	6,431,697	m84065_240821_192914_s1	bc2045--bc2045	2017-124-s-Cell5 (2017-124-s)	250f0e88-05aa-416e-a336-2e4c2fbd03a0	84065	Revio01-84065	ec42faf5-0901-4686-80bf-dccd924889c0	r84065_20240820_092917	1-20240820-19kb-5cell_Revio	admin	2024-08-20 08:38:45.314000+00:00	2024-08-20T09:30:03.0129695Z	2017-124-s	D01	otherWGS	0	225	19474	false	true	false	false	false	0	Revio sequencing control	18,497,973	6,728,396 (36.37%)	11,769,577 (63.63%)	0 (0.000%)	40,013 (0.340%)	252,350 (2.144%)	1,180,621 (10.03%)	7,698,271 (65.41%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	2,917 (0.025%)	7,451 (0.063%)	0 (0.000%)	2 (0.000%)	16 (0.000%)	46 (0.000%)	0 (0.000%)	0 (0.000%)	304,481 (4.525%)	/dlst/tmp-Revio/r84065_20240820_092917/2_D01/hifi_reads/m84065_240821_192914_s1.hifi_reads.bc2045.bam	56214f1f-a99b-4b13-bb1b-6a9669962d8a		2,626,246 (22.31%)	1,415 (0.012%)	241 (0.002%)	6,450,007	104,103,652,584	16,140	15,372	15,372	35	8	278,389	4,548,163,950	16,337	15,565	17	4,742,715	74,459,373,698	15,699	15,005	38	97,273,789,433 (93.4%)								/dlst/tmp-Revio/r84065_20240820_092917/2_D01/pb_formats/m84065_240821_192914_s1.hifi_reads.bc2045.consensusreadset.xml	Botry DNA pooling	2017-124-s
505	C.t DNA	E-202407-21162	20240726_충남대학교_심동환_de novo_1	20240726_CNNU_SDW_de novo_1	90,090,600,917	5,441,573	m84065_240820_093710_s1	bc2033--bc2033	C.t DNA-Cell1 (C.t DNA)	d8c79bdb-d029-44e1-8c36-76f6c537aeff	84065	Revio01-84065	b21746fc-58c3-4cd9-9c7c-924ffbef7ca9	r84065_20240820_092917	1-20240820-19kb-5cell_Revio	admin	2024-08-20 08:38:45.314000+00:00	2024-08-20T09:30:03.0129695Z	C.t DNA	D01	other	0	225	19609	false	true	false	false	false	0	Revio sequencing control	17,682,809	5,704,350 (32.26%)	11,978,459 (67.74%)	0 (0.000%)	116,415 (0.972%)	264,860 (2.211%)	1,014,583 (8.470%)	8,290,028 (69.21%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	4,795 (0.040%)	7,949 (0.066%)	0 (0.000%)	1 (0.000%)	12 (0.000%)	48 (0.000%)	0 (0.000%)	0 (0.000%)	282,974 (4.961%)	/dlst/tmp-Revio/r84065_20240820_092917/1_D01/hifi_reads/m84065_240820_093710_s1.hifi_reads.bc2033.bam	88e5575a-492f-4368-8b95-2ebdef0ed689		2,394,111 (19.99%)	1,799 (0.015%)	272 (0.002%)	5,462,426	90,599,402,945	16,585	15,505	15,505	34	8	241,924	4,165,439,752	17,217	16,138	17	3,848,689	61,211,345,787	15,904	14,908	37	84,645,084,851 (93.4%)								/dlst/tmp-Revio/r84065_20240820_092917/1_D01/pb_formats/m84065_240820_093710_s1.hifi_reads.bc2033.consensusreadset.xml	Botry DNA pooling	C.t DNA
506	2017-122-T	E-202407-21098	20240704_서울시립대학교_김승일_de novo_1	20240704_uos_KSI_de novo_1	114,876,400,701	6,505,440	m84065_240820_153507_s4	bc2043--bc2043	2017-122-T-Cell4 (2017-122-T)	56010205-501c-46d5-8fdf-7ad9e48f3b3d	84065	Revio01-84065	10217d59-e9b4-4ddf-9c54-25019b52b69a	r84065_20240820_092917	1-20240820-19kb-5cell_Revio	admin	2024-08-20 08:38:45.314000+00:00	2024-08-20T09:30:03.0129695Z	2017-122-T	C01	otherWGS	0	225	21099	false	true	false	false	false	0	Revio sequencing control	18,557,577	6,789,352 (36.59%)	11,768,225 (63.41%)	0 (0.000%)	40,056 (0.340%)	296,350 (2.518%)	944,594 (8.027%)	7,612,703 (64.69%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1 (0.000%)	0 (0.000%)	0 (0.000%)	2,990 (0.025%)	8,018 (0.068%)	0 (0.000%)	0 (0.000%)	10 (0.000%)	46 (0.000%)	0 (0.000%)	0 (0.000%)	351,377 (5.175%)	/dlst/tmp-Revio/r84065_20240820_092917/2_C01/hifi_reads/m84065_240820_153507_s4.hifi_reads.bc2043.bam	51c93bc2-9793-4b4a-9250-385536950503		2,901,970 (24.66%)	1,338 (0.011%)	205 (0.002%)	6,530,236	115,502,039,167	17,687	16,974	16,974	34	8	259,116	4,650,442,587	17,947	17,267	17	4,632,403	79,279,937,842	17,114	16,465	37	107,464,599,755 (93.0%)								/dlst/tmp-Revio/r84065_20240820_092917/2_C01/pb_formats/m84065_240820_153507_s4.hifi_reads.bc2043.consensusreadset.xml	Botry DNA pooling	2017-122-T
